Ruta,X,Y,Direccion
39,21.871079,-102.252232,2
39,21.871459,-102.251777,2
39,21.871614,-102.251489,2
39,21.870952,-102.250411,2
39,21.870319,-102.249349,2
39,21.869474,-102.247999,2
39,21.868305,-102.245981,2
39,21.867925,-102.244873,2
39,21.867798,-102.244509,2
39,21.868207,-102.244312,2
39,21.868868,-102.244115,2
39,21.869418,-102.244175,2
39,21.870361,-102.244509,2
39,21.871375,-102.244949,2
39,21.872389,-102.245404,2
39,21.873501,-102.245829,2
39,21.874782,-102.246315,2
39,21.876613,-102.247013,2
39,21.878612,-102.247802,2
39,21.879682,-102.248196,2
39,21.879908,-102.247544,2
39,21.880386,-102.246133,2
39,21.880921,-102.244509,2
39,21.881386,-102.243053,2
39,21.881822,-102.242248,2
39,21.882231,-102.241171,2
39,21.882555,-102.240321,2
39,21.882738,-102.239381,2
39,21.883104,-102.238425,2
39,21.883554,-102.237484,2
39,21.883737,-102.236877,2
39,21.882724,-102.236407,2
39,21.881541,-102.235921,2
39,21.880414,-102.235451,2
39,21.879499,-102.235436,2
39,21.878669,-102.235527,2
39,21.878204,-102.235314,2
39,21.878908,-102.234495,2
39,21.879373,-102.233919,2
39,21.879879,-102.233023,2
39,21.880414,-102.232067,2
39,21.881189,-102.230611,2
39,21.881724,-102.229594,2
39,21.882217,-102.229078,2
39,21.882921,-102.228441,2
39,21.883733,-102.226884,2
39,21.884268,-102.225332,2
39,21.884536,-102.223816,2
39,21.885407,-102.222084,2
41,21.879035,-102.254754,1
41,21.879105,-102.253091,1
41,21.879164,-102.251857,1
41,21.879194,-102.251396,1
41,21.879254,-102.250419,1
41,21.879274,-102.249711,1
41,21.878876,-102.249819,1
41,21.878409,-102.249859,1
41,21.878184,-102.249814,1
41,21.878402,-102.249123,1
41,21.878747,-102.248069,1
41,21.877677,-102.247652,1
41,21.876131,-102.247094,1
41,21.874956,-102.246611,1
41,21.873791,-102.246161,1
41,21.873264,-102.245903,1
41,21.872825,-102.245731,1
41,21.871768,-102.245248,1
41,21.870769,-102.244823,1
41,21.869656,-102.244353,1
41,21.868924,-102.244178,1
41,21.868319,-102.244353,1
41,21.867833,-102.244542,1
41,21.867981,-102.245089,1
41,21.868445,-102.246173,1
41,21.869357,-102.247779,1
41,21.870371,-102.249418,1
41,21.871131,-102.250677,1
41,21.871547,-102.251358,1
41,21.871893,-102.251902,1
41,21.872823,-102.253449,1
41,21.873767,-102.254752,1
41,21.874391,-102.255626,1
41,21.875348,-102.256915,1
41,21.876292,-102.258218,1
41,21.877289,-102.259607,1
41,21.878206,-102.260896,1
41,21.879029,-102.261985,1
41,21.878564,-102.262772,1
41,21.877727,-102.264383,1
41,21.877754,-102.265286,1
41,21.877867,-102.267277,1
41,21.877908,-102.268552,1
41,21.878003,-102.269923,1
41,21.878051,-102.271073,1
41,21.878082, -102.271537,1
41,21.878116,-102.271952,1
